precipitacao;pressao;temperatura;umidade
0;892,2;14,9;73
0;892;16,9;62
0;892;19;54
0;892,6;18,3;55
0;893,3;18,2;56
0;893,9;20,4;46
0;894,6;22,7;37
0;894,9;24,6;33
0;894,9;26,4;29
0;894,6;27,3;28
0;893,9;27,4;27
0;893,1;27,4;27
0;892,6;27,3;27
0;892,5;27,5;27
0;892,7;25,8;30
0;893;24,5;33
0;893,3;23,5;36
0;893,8;22,5;39
0;894,2;21,6;42
0;894,4;20,5;48
0;894,5;19,9;51
0;894,4;19,2;55
0;894;19,3;54
0;893,6;18,3;57
0;893,2;18,6;54
0;892,6;17,7;57
0;892,7;16,9;59
0;892,9;16,5;58
0;893,4;15,8;61
0;894;16,5;61
0;895,1;18,2;59
0;895,6;19,1;58
0;895,7;20,8;52
0;895,1;22,8;44
0;894,3;23,8;39
0;893,5;24,3;37
0;892,9;24,6;37
0;892,8;23,2;42
0;893,1;22,5;44
0;892,9;21,8;46
0;893,4;20,7;51
0;893,7;20;54
0;894,2;19,3;56
0;894,3;18,7;59
0;894,3;17,8;63
0;894,2;18,1;62
0;893,7;17,2;69
0;893,2;16,1;75
0;892,9;15,5;79
0;892,8;14,9;84
0;892,7;14,5;88
0;893,2;14,5;90
0;893,5;14,8;90
0;894,3;14,9;89
0;895,1;15,7;85
0;895,6;17,4;77
0;895,8;19,7;64
0;894,8;21,6;55
0;894,1;22,5;49
0;893,1;22,7;49
0;892,5;22,9;47
0;892,3;22,9;45
0;892,3;21,8;50
0;892,3;20,4;55
0;892,4;19,8;57
0;892,8;19;61
0;893,1;18,9;65
0;893,2;18,2;69
0;893,2;18;70
0;893,1;16,8;75
0;892,9;16;78
0;892,5;15,8;79
0;891,9;15,2;82
0;891,8;14,8;83
0;892,1;14,9;84
0;892,5;15,1;84
0;892,9;15,1;85
0;893,6;14,9;86
0;893,9;15,9;83
0;894,5;16;81
0;894,8;16,8;77
0;894,3;18,1;70
0;893,3;20,9;57
0;892,3;22,1;49
0;891,7;22,9;45
0;891,5;22,3;46
0;891,6;22,1;48
0;891,7;21,2;52
0;892,1;21,1;53
0;892,7;20,8;55
0;893,3;19,9;57
0;893,6;18,9;58
0;893,5;17,8;61
0;893,6;17,6;59
0;893;17,1;60
0;892,5;16,7;61
0;892,2;15,9;64
0;892;15,8;63
0;892,2;15,1;66
0;892,5;14,8;67
0;893;14,6;70
0;893,4;16,2;67
0;894,1;17;63
0;894,5;18,6;60
0;894,6;20,3;57
0;893,9;22,3;51
0;893,3;23,1;46
0;892,8;23,9;40
0;892,5;24,8;38
0;892,3;24,6;33
0;892,5;23,6;37
0;892,9;22,3;38
0;893,4;20,9;45
0;893,9;20,3;47
0;894,2;19,3;52
0;894,2;19,3;53
0;894,1;18,8;55
0;893,9;15,2;70
0;893,9;14,9;71
0;893,5;13,5;76
0;892,6;13,7;75
0;892,4;13,6;75
0;892,3;15,4;72
0;892,4;15;76
0;892,8;15,6;77
0;893,2;17,5;72
0;894;18,5;69
0;894,1;20;66
0;893,5;21;61
0;893,2;21,9;55
0;892,2;23,8;48
0;891,3;24,3;44
0;890,7;24,7;45
0;890,8;24,4;46
0;891;23,5;50
0;891,2;22;55
0;891,4;21,2;61
0;891,7;20,2;66
0;892;19,7;68
0;892,3;19,5;69
0;892,2;19,2;70
0;891,8;19,1;70
0;891,4;18,8;72
0;890,8;18,5;73
0;890,3;18,2;74
0;889,9;18;74
0;890;17,2;76
0;890,4;17,3;76
0;890,9;17;75
0;891,3;17,4;74
0;891,8;18;70
0;892,2;19,2;62
0;891,9;21,7;55
0;890,9;22,6;47
0;890,1;23,5;42
0;889,2;24,5;35
0;888,5;24,9;29
0;888;25,1;26
0;888,2;23,4;30
0;888,7;23,1;32
0;888,8;22,4;38
0;889,1;21,6;43
0;889,4;21,2;43
0;889,6;20,7;45
0;889,8;20,3;45
0;889,7;19,2;49
0;889,4;17,6;56
0;889;17,4;55
0;888,7;17;55
0;888,6;16,5;55
0;888,6;13,1;69
0;888,9;16,5;58
0;889,3;13,9;65
0;890;19,2;47
0;890,7;20,8;42
0;891;22,3;37
0;890,7;23,6;35
0;890,3;25,5;24
0;889,7;25,3;24
0;889;25,6;24
0;888,5;25,6;24
0;888,6;25,9;24
0;888,9;25,3;25
0;889,4;23,1;30
0;889,9;20,4;38
0;890,4;18,2;44
0;890,9;20,3;36
0;891,6;18,5;41
0;891,7;16,9;44
0;891,7;17,3;44
0;891,4;13,8;57
0;891,1;13,8;58
0;890,6;12,9;62
0;890,5;12,8;62
0;890,5;12,7;61
0;890,4;12,6;61
0;890,9;12,5;63
0;891,4;18,1;52
0;891,9;20,2;38
0;892,3;21,7;40
0;892;22,8;36
0;891,3;24,3;29
0;890,4;25,1;29
0;889,7;25,7;28
0;889,2;26,1;28
0;889,2;25,8;29
0;889,2;25,2;30
0;889,6;23,6;33
0;889,8;22,3;38
0;890,3;21,5;41
0;891,2;20,9;45
0;891,6;20,4;47
0;891,5;20,3;50
0;891,5;16,8;65
0;891,4;17,6;64
0;890,7;17,8;61
0;890,5;16,6;64
0;890,4;15,8;70
0;890,8;15,3;74
0;891,2;17,4;66
0;891,9;16,5;71
0;892,8;18,5;65
0;893,5;20,1;60
0;894,1;22;54
0;893,8;23,4;48
0;893,1;25,1;39
0;892,2;25,9;34
0;891,2;26,4;32
0;890,7;25;36
0;890,6;25,5;32
0;890,6;25,7;30
0;890,8;22,8;41
0;891,2;20,2;52
0;891,6;19,2;54
0;892;18,3;60
0;892,2;16,9;66
0;892,3;17,9;63
0;892,2;16,1;69
0;891,8;15,7;73
0;891,1;15,8;72
0;890,4;14,7;76
0;890,2;14,4;77
0;890,1;14,5;76
0;890,4;13,9;79
0;890,7;13,9;79
0;891,3;19,5;57
0;891,9;22,5;47
0;892,2;23,6;42
0;892,4;25,1;37
0;892,1;24,9;36
0;891,1;26,7;30
0;890,4;26,3;33
0;889,8;27,2;29
0;889,9;26,5;30
0;890;25,8;32
0;890,3;22,6;45
0;890,7;22,9;42
0;891,1;20,9;49
0;891,6;18,4;60
0;891,9;18,3;59
0;892;20,5;48
0;891,8;17;62
0;891,3;16,3;66
0;891;14,9;71
0;890,5;14,9;71
0;890,3;14,5;74
0;890,3;14,2;73
0;890,9;13,9;76
0;891,5;18,3;61
0;892,2;19,6;56
0;892,9;20,1;54
0;893,3;22,1;49
0;893,3;23,2;45
0;892,8;26;36
0;892;25,9;37
0;890,8;26,1;36
0;890,3;27;32
0;890,2;26,6;31
0;890,4;26,2;33
0;890,9;24,4;37
0;891,2;23,4;39
0;891,7;21,9;46
0;892,3;21,6;47
0;892,7;21,3;49
0;892,9;20,7;52
0;892,5;20,3;53
0;892,1;18,7;59
0;891,6;14,8;76
0;891,3;18,1;63
0;891,1;17;68
0;891,4;16,1;72
0;892,1;15,5;75
0;892,8;15,2;77
0;893,7;18,2;66
0;894,4;19,7;59
0;894,6;21,7;53
0;894,5;23,1;48
0;894;25,2;40
0;893,1;26,3;36
0;891,9;26,4;30
0;891,4;26,4;30
0;891,4;27;27
0;891,6;25,7;31
0;891,7;23,9;35
0;891,9;22,5;40
0;892,2;21,2;48
0;892,4;20,7;50
0;892,7;20,4;52
0;892,7;19,9;54
0;892,7;19,2;59
0;892,4;18,7;61
0;891,8;17,3;63
0;891,3;17,4;67
0;891,1;17,3;67
0;891,2;16,3;69
0;891,5;17,7;67
0;891,9;17,3;67
0;892,5;18,7;61
0;893,2;20,9;53
0;893,4;22,5;48
0;893,4;23,8;44
0;892,9;25,2;35
0;892,1;26,1;30
0;891,4;26,3;29
0;891;26,4;29
0;890,8;26,4;29
0;890,9;25,7;30
0;891,3;24,2;36
0;891,7;22,4;43
0;891,9;21,7;46
0;892,3;21,6;46
0;892,7;20,6;51
0;892,8;20;54
0;892,5;18,7;59
0;892,3;18,8;56
0;891,7;15,3;70
0;891,2;14,2;74
0;890,9;18,2;61
0;890,8;16,3;67
0;891,4;16;67
0;891,9;16,1;65
0;892,7;18;58
0;893,5;19,5;54
0;893,8;21,1;48
0;893,6;23,5;39
0;893,2;23,9;36
0;892,1;25,2;29
0;891,2;25,6;29
0;890,4;26,1;29
0;890;26,3;27
0;890,3;25,4;28
0;890,7;23,7;33
0;891;21,7;39
0;891,6;20,9;42
0;892;20,6;41
0;892,1;20,1;46
0;891,9;19,3;48
0;891,8;18,7;50
0;891,4;18;50
0;890,9;14,7;64
0;890,8;12,6;71
0;890,7;12,5;69
0;890,6;12,3;73
0;890,8;11,7;76
0;891,3;12,5;75
0;892;19;50
0;892,7;20,6;45
0;892,9;22,8;36
0;892,7;23,8;32
0;892;24,5;30
0;891;25,7;27
0;890,1;26,5;25
0;889,6;27,3;18
0;889,2;27,8;19
0;889,2;26,5;21
0;889,3;22,7;33
0;889,6;20,6;36
0;889,9;19,2;43
0;890,4;17,4;51
0;890,5;17,3;51
0;890,5;17,2;48
0;890,7;15,6;55
0;890,1;19,6;39
0;889,7;15;59
0;889;16,1;56
0;889,1;14,1;64
0;889,3;12,5;69
0;889,5;13;65
0;890;12,2;69
0;890,5;19,2;48
0;891,2;22,7;36
0;891,6;24;31
0;891,4;24,7;24
0;890,8;25,6;24
0;889,9;26,5;22
0;888,9;27,5;20
0;888,1;28;19
0;888;27,8;19
0;888,2;27,2;20
0;888,5;24,2;28
0;888,7;20,4;36
0;889,4;19,3;40
0;890;18,5;44
0;890,5;17,3;48
0;890,6;17,8;44
0;890,4;16,8;47
0;890,1;16,9;51
0;889,6;15,5;54
0;889,1;14,4;58
0;889,2;13,8;61
0;889,1;13,8;63
0;889,7;15,9;54
0;890,5;14,2;61
0;891,2;20,3;42
0;892;21,5;37
0;892,3;23,5;33
0;892,3;25,2;29
0;892;25,9;30
0;891,1;27,2;27
0;890,1;27,8;24
0;889,5;28,6;21
0;889,3;28,2;21
0;889,3;27,8;24
0;889,8;25,7;27
0;890,1;24;30
0;890,7;23,4;32
0;891,4;22,6;34
0;891,7;22,1;34
0;891,7;21,8;36
0;891,6;21,5;38
0;891,2;21;37
0;890,4;19,9;42
0;890;18,8;47
0;889,9;16,1;54
0;890,1;14;64
0;890,5;18,4;46
0;890,9;18,3;48
0;891,5;20;41
0;892,3;21,9;36
0;892,5;23,7;32
0;892,4;25,4;29
0;891,7;26,4;25
0;891;27,1;21
0;890,1;27,6;19
0;889,5;28,1;19
0;889,2;28;19
0;889,4;27,4;18
0;889,7;25,4;19
0;890,3;24;19
0;890,8;22,8;24
0;891,6;22,1;25
0;892;21;29
0;892,1;19,6;35
0;892;19,8;35
0;891,8;19,8;35
0;891,5;19;36
0;891,1;17,9;39
0;891;18,1;39
0;891;17,5;40
0;891,3;17,8;39
0;891,8;18,1;38
0;892,4;19,4;35
0;893,2;20,2;37
0;893,7;22,9;32
0;893,4;25,8;27
0;892,7;26,8;22
0;891,8;28,2;21
0;891,2;28,2;20
0;890,4;28,5;20
0;890,1;28,5;20
0;890,3;27,9;21
0;890,9;25,8;24
0;891,3;20,7;37
0;892;19,4;41
0;892,3;18,9;43
0;892,4;18,9;43
0;892,6;20,3;39
0;892,4;18,9;47
0;892,3;16;57
0;891,7;15,6;58
0;891,1;14,7;61
0;890,9;13,8;65
0;890,9;17,1;51
0;891,2;14,2;62
0;891,7;14;64
0;892;19,9;48
0;892,3;23,3;31
0;892,7;24,7;28
0;892,5;26,4;21
0;891,8;27,6;20
0;890,8;28,4;18
0;890;28,3;17
0;889,3;29,1;18
0;889,2;28,8;19
0;889,6;28,2;19
0;889,8;26;21
0;889,9;23,7;25
0;890,4;20;35
0;890,9;19,8;37
0;891,3;21,1;35
0;891,1;18,5;44
0;890,8;16,9;50
0;890,2;15,8;55
0;889,7;16;55
0;889,3;15,9;54
0;889,6;14,9;60
0;890;17,3;52
0;890,6;17,4;49
0;891,2;16,9;53
0;892;18,5;52
0;892,4;19,7;54
0;892,4;22;50
0;892;24,1;46
0;891,2;26,1;41
0;890,4;26,6;38
0;889,6;27,6;32
0;888,9;28,4;30
0;888,7;27,7;30
0;889,1;27,4;31
0;889,5;25,7;35
0;889,7;24,6;42
0;890,2;23,3;45
0;890,6;22,9;43
0;890,9;22;46
0;890,9;21,5;48
0;890,8;20,7;50
0;890,2;19,6;53
0;890;19,6;52
0;889,5;19;54
0;889,5;18,4;54
0;889,9;17,4;57
0;890,2;17,1;59
0;890,7;17,1;60
0;891;18,8;56
0;891,5;20;54
0;891,8;21,9;50
0;891,3;23,7;46
0;890,7;25,3;41
0;889,7;27;36
0;888,7;27,7;30
0;888,2;27,8;30
0;887,9;28,2;28
0;888,1;27,7;30
0;888,4;25,9;32
0;888,6;24,7;38
0;889,3;23,7;42
0;890;22,4;47
0;890,3;21,9;48
0;890,5;21,2;51
0;890,4;20,9;54
0;889,9;20,5;56
0;889,8;19,6;58
0;889,3;19,4;58
0;889,3;17,1;62
0;889,4;18,3;60
0;889,6;18,5;58
0;890,2;17,8;61
0;890,6;20,6;51
0;891,3;21,5;46
0;891,6;23,3;40
0;891,3;25,4;37
0;890,7;26;32
0;890,1;27;30
0;889,1;28,3;27
0;888,7;29,2;22
0;888,3;28,8;21
0;888,4;27,7;24
0;888,9;26;26
0;889,3;22,5;34
0;890;23,4;35
0;890,6;22;41
0;890,6;22,1;41
0;890,8;21,2;43
0;890,8;20,5;46
0;890,4;17,5;55
0;889,8;15,3;66
0;889,5;14,6;66
0;889,1;15;65
0;889,1;14,7;67
0;889,3;13,3;75
0;889,8;14,2;72
0;890,2;18,3;61
0;890,7;22,6;43
0;891,2;24,8;37
0;890,9;25,6;30
0;890,1;27,5;25
0;889,4;28,1;22
0;888,5;28,6;22
0;887,8;29,2;23
0;887,7;27,7;25
0;888;27,3;26
0;888,5;25,6;28
0;888,7;23,7;35
0;889;22,6;38
0;889,8;21,8;41
0;890,5;21,3;43
0;890,4;19,9;47
0;890,3;15,8;62
0;889,6;15,6;63
0;888,6;15,2;64
0;888,3;15;67
0;888,2;15,5;65
0;888,3;18,5;53
0;888,4;18,7;52
0;888,9;18,3;54
0;889,5;20,3;50
0;890,2;22,4;44
0;890,7;23,7;41
0;890,3;25;38
0;889,9;26,5;32
0;889,2;27,2;30
0;888,4;27,7;29
0;887,8;27,3;27
0;887,7;27,1;26
0;887,9;26,5;27
0;888,4;25,3;29
0;888,8;23,6;33
0;889,4;23;33
0;889,8;22,5;33
0;890;21,4;39
0;890,2;20,4;44
0;890,1;20,1;46
0;889,6;20,2;45
0;888,8;18,3;52
0;888,6;16,2;61
0;888,4;18,7;51
0;888,5;18,6;52
0;889,1;18;54
0;889,6;18,3;54
0;890,2;19,6;50
0;890,9;20,5;48
0;891,3;21,8;45
0;891,2;23,3;41
0;890,5;24,8;37
0;889,6;26,8;34
0;888,8;25,6;34
0;888;25,4;36
0;888,1;25,8;33
0;888,1;24,4;35
0;888,5;23,4;36
0;888,8;22,4;37
0;889,4;21,5;41
0;889,7;21,3;42
0;890;20,3;45
0;890,2;20,2;45
0;890,2;19,6;47
0;889,8;19,2;48
0;889,1;18,6;50
0;888,7;18,3;51
0;888,7;17,8;54
0;888,8;17,5;55
0;889,4;17;57
0;890,1;16,8;59
0;890,5;17,6;57
0;891,3;19,2;54
0;891,3;21;50
0;890,8;22,5;44
0;890,4;22,7;43
0;889,5;23,3;41
0;888,6;24,3;35
0;888,2;24,4;31
0;888;25,2;31
0;888,1;23,5;31
0;888,4;22,4;36
0;888,8;21,4;35
0;889,3;20,8;38
0;890;20,3;40
0;890,5;19,5;42
0;890,6;19,5;42
0;890,3;18,7;46
0;889,6;17,1;54
0;889,1;16,5;56
0;888,7;16;56
0;888,3;16,7;54
0;888,6;16,6;57
0;889,2;15,9;60
0;889,8;15,8;63
0;890,4;16,9;61
0;891,1;18,2;59
0;891,5;20;54
0;891,8;21,4;49
0;890,9;22,5;46
0;890,2;23,9;42
0;889,5;23,5;42
0;888,9;24,2;39
0;888,5;24,3;37
0;888,9;23,4;40
0;889,3;22,5;42
0;889,4;21,5;44
0;890;20,9;46
0;890,3;19,9;49
0;890,5;19,7;50
0;890,4;19,1;52
0;889,9;18,6;54
0;889,7;17,9;56
0;888,9;17,3;58
0;888,6;16,5;63
0;888,5;16,9;63
0;888,9;16,2;67
0;889,6;15,5;71
0;890,4;15,2;76
0;890,8;17;72
0;891,3;18,2;67
0;891,6;19,6;61
0;891,1;21,5;53
0;890,4;23,2;48
0;889,4;23;45
0;888,4;23,7;41
0;887,5;24,1;38
0;887,2;24,7;36
0;887,2;24,5;38
0;887,4;23,1;41
0;887,6;22,3;44
0;888;21,4;47
0;888,6;20,5;50
0;889;20,4;50
0;888,8;19,9;50
0;888,6;19;53
0;888,2;18,5;54
0;887,7;18,1;58
0;887,2;18,8;54
0;887;17,7;59
0;887;17,9;57
0;887,2;17,3;60
0;887,7;17,1;63
0;888,1;19,7;52
0;888,5;20,7;51
0;888,6;22,7;46
0;888,2;25,2;39
0;887,2;25,8;33
0;886,1;28,9;27
0;885,4;27,4;28
0;884,4;26,4;30
0;884,2;27,8;27
0;884,1;27,3;27
0;884,6;25,2;32
0;884,9;20,8;45
0;885,5;22,4;42
0;885,8;22,3;43
0;885,9;21,1;49
0;885,8;18,9;55
0;885,7;17,3;63
0;885,3;17,6;61
0;884,9;17,7;61
0;884,5;16,4;66
0;884,4;16,3;66
0;885;18,1;60
0;885,7;18,8;59
0;886,5;19,2;57
0;886,8;21,1;52
0;887,2;23,5;44
0;887,2;26,1;34
0;886,6;28;29
0;885,9;27,4;27
0;885,5;29,3;25
0;885;27,2;32
0;884,5;28;32
0;884,5;26,4;35
0;884,9;25,4;38
0;885;24,2;42
0;885,3;23,4;44
0;885,5;23,2;45
0;886,2;21,8;49
0;886,1;19,4;58
0;886,1;20,4;56
0;886;19;60
0;885,5;18,5;62
0;884,5;16,4;70
0;884,1;17,7;62
0;884,2;16,8;66
0;884,2;15,3;73
0;884,7;13,6;78
0;885,2;14,7;76
0;885,9;19,8;55
0;886,3;22,5;48
0;886,7;24,4;42
0;886,8;26,8;35
0;886,1;28,5;28
0;885,5;29,6;27
0;884,9;29,6;26
0;884,1;29,8;26
0;884,1;29,8;25
0;884,4;29,1;26
0;884,6;26,6;30
0;885,9;20,6;61
0;886,8;18,9;69
0;887;18;71
0;887,2;17,4;71
0;887,4;16,9;71
0;887,4;16,3;73
0;886,8;15,6;77
0;886,2;13,7;84
0;886;14,2;83
0;886,4;15,4;80
0;886,7;16,1;68
0;887,7;15,9;70
0;888;15,8;71
0;888,6;16,8;69
0;889,3;19,4;60
0;889,2;21,2;54
0;889;23,4;45
0;888,4;25,5;36
0;887,1;26,9;32
0;886,1;28,8;28
0;885;28,2;28
0;884,5;29,3;27
0;884,8;28,6;28
0;884,9;26,1;32
0;885,3;23,2;40
0;885,8;20,7;50
0;886,3;20,3;51
0;886,7;20,1;51
0;887,1;20,5;49
0;887,1;19,7;59
0;886,7;17;68
0;886,5;15,5;76
0;886,1;16;77
0;885,9;16,5;75
;;;
;;;
0;886,9;17;70
0;887,1;19,7;60
0;887,7;22,4;50
0;888,2;24,7;43
0;888,1;26,9;38
0;887,4;27,5;31
0;886,4;29;20
0;885,2;29,2;21
0;884,4;29,5;21
0;884,1;29,4;21
0;884;29,2;21
0;884,1;26,4;26
0;884,4;23,6;32
0;884,7;22,9;35
0;885,2;22,2;32
0;885,6;19,3;41
0;885,7;22,6;29
0;885,7;22,2;29
0;885,5;17,5;45
0;885,3;17,6;44
0;885;17,7;40
0;884,5;21,1;27
0;884,8;17;42
0;885,4;18,8;37
0;886,1;16,6;47
0;886,7;23,8;25
0;887,1;25,5;21
0;887,4;26,9;21
0;887,4;29,2;21
0;886,5;30;22
0;885,7;30,7;20
0;884,4;29,7;19
0;883,8;31,9;17
0;883,6;29,7;20
0;883,7;30,3;21
0;883,9;26,8;28
0;884,6;24,8;31
0;885,2;24,2;32
0;885,7;23,7;36
0;885,8;21,4;44
0;886,1;21,8;43
0;885,9;20,3;48
0;885,6;19,9;48
0;885,4;18,5;53
0;884,9;18,2;56
0;884,7;18,2;56
0;885,1;20;53
0;885,8;20,1;53
0;886,5;20,3;54
0;887,1;23,5;44
0;887,5;25,7;43
0;887,7;28,2;39
0;887,2;29;31
0;886,8;27,9;34
0;886;28,5;32
0;885,5;26,1;40
0;884,9;28,6;30
0;884,7;27,6;35
0;884,9;27,2;39
0;885,1;25,8;44
0;885,7;23,6;56
0;886,2;22,2;61
0;886,5;21,7;60
0;886,5;21,3;63
0;886,6;21,4;63
0;886,5;21,2;65
0;886,3;22;60
0;886;21,9;62
0;885,6;20,7;67
0;885,6;20,8;65
0;885,7;20,3;69
0;886,4;19,3;72
0;886,9;20,6;68
0;887,3;23,6;57
0;887,6;26,6;48
0;887,8;28,1;44
0;887,4;28;41
0;886,6;29,1;40
0;885,6;28,7;38
0;884,9;24,9;45
0;883,7;28,9;31
0;883,6;29,1;35
0;883,7;28,3;40
0;884,1;26,8;45
0;884,8;25,7;48
0;885,8;23,3;61
0;886,5;22,8;64
0,2;887,5;20,1;83
1,2;887,6;19,6;89
0,6;887,3;19,7;90
0,2;886,4;19,5;90
0;885,9;19,9;92
0;885,9;19,8;92
0;885,8;19,8;93
0,6;886,2;19,1;84
1,6;886,2;18,7;89
0;886,6;18,6;91
0,2;887;19,6;91
0;887,6;24,2;67
0;887,9;26,2;54
0;887,6;27,9;50
0;886,9;27,4;48
0;886,1;27,4;46
0;884,9;28,2;46
0;884,1;27,8;42
0;884,5;25,6;50
0;884,7;24,9;58
0;885,3;23,5;55
0;885,4;22,6;57
0;886,2;22,4;63
0;886,7;21,3;71
0;887;20,5;76
0;887,4;20,3;76
0;887,4;19,6;79
0;887,3;19,1;82
0;886,6;18,5;86
0;886,4;19,4;81
0;886,1;19,5;81
0;886,3;19,3;82
0;886,9;19,3;81
0;887,7;18,5;86
0;888,1;21,8;71
0;888,7;23,7;62
0;889,1;25;57
0;888,7;25,5;53
0;888;27,9;48
0;887,4;24,6;66
0;886,4;27,8;51
0;885,6;28,5;45
0;885,4;28,3;41
0,2;886,1;22,5;73
0,2;886,9;21,6;72
0;887,3;20,6;79
0;888,1;20,8;80
0,2;888,9;20,1;84
0;889;20,7;78
0;889,2;20,4;82
2;888,7;19,5;89
1,6;888,1;19,4;89
0;887,8;19,2;91
0,2;887,3;19;90
0;887;18,8;91
0;887,4;18,5;92
0;888,2;19,1;90
0;888,7;19;93
0;889,7;19,3;89
0;890,5;19,3;90
0;890,9;20,6;84
0;890,9;21,6;79
0;890,3;21,1;80
2,8;889,7;20,1;88
1;888,2;21,6;87
0;887,1;23,9;72
0;887,4;24,1;65
0;887,3;24,1;66
0;887,5;23,1;77
0;887,9;21,2;82
0;888,3;21,6;79
0;889,3;21,5;78
0;889,5;20,8;82
0;889,6;21,2;79
0;889,7;20,6;82
0;889,4;19,8;90
0;889,1;20,1;85
0;888,9;19,9;86
0;888,9;20;85
0;889,1;19,5;88
0;889,9;18,9;91
0;890,5;19,2;91
0;890,8;19,9;90
0;891,3;20,2;88
0;891,8;21,9;80
0;891,3;24,6;70
0;890,1;26,3;60
0;889;27,5;52
0;888,1;28,1;47
0;887;27,1;48
0;887;24,7;62
0;887,1;22,9;70
0;887,8;22,4;72
0;888,4;21,4;79
0;888,5;20,8;84
0;889,9;20,7;81
0;890,5;19,8;85
7;890;19,9;82
0;889,7;18,2;89
0;889,6;19,1;91
0,2;889;18,8;91
0,8;888,5;18,8;91
0,2;888,6;17,9;94
0;888,8;18;94
0;889,1;18,2;93
0;889,6;18,3;92
0;890,1;18,7;89
0;890,6;19,6;84
0;891;22,8;69
0;890,7;24,1;67
0;890;24,5;57
0;889,2;25;57
0;887,8;25,6;57
0;887,1;25,4;57
0;886,7;25,3;53
0;886,3;24,7;58
0;886,4;23,5;63
0;887,2;22,1;71
0;887,5;21,1;78
0;888,7;20,6;82
0;889,1;19,8;85
0;889,3;19,5;88
0;889,3;18,7;88
0;888,7;17,7;89
0;888,1;17,3;89
0;888;17,2;91
0;888;17,2;90
0;888,3;17,5;88
0;888,7;17,3;89
0;889,4;17,6;91
0;890,1;20,3;84
0;890,6;23,4;66
0;891,1;24,4;56
0;890,5;26,3;53
0;889,8;27,6;45
0;888,8;29;40
0;887,8;28,6;37
0;886,6;29,6;34
0;885,9;29,6;31
0;886,2;29,2;33
0;886,3;27,2;40
0;887;25,9;49
16,6;888,9;19,8;82
4,8;889,8;19,8;84
1;890,7;18,7;88
0,2;890,7;18,5;89
0,2;890,4;18,4;88
0;889,7;18;91
0;888,9;18,8;86
0,2;888,1;18,6;87
0;887,9;18,1;90
0;888;19,1;82
0;888,4;18,4;90
0;889;19,2;83
0;889,4;20,3;76
0;890,1;22,4;66
0;890,8;23,1;66
0;890,4;24,7;63
0;889,7;26,6;52
0;888,5;27,4;48
0;887,7;28,2;44
0;886,5;28,9;41
0;886,1;28,3;42
0;886,1;28;42
0;886,5;27,2;45
0;887,1;24,9;56
14,4;888,1;20,5;83
1,6;888,4;20,5;83
0,2;889,1;20,9;82
0;889;20,5;87
0;889;20,3;90
0;888,6;19,6;87
0;888;19,5;88
0;887,7;18,4;90
0;887,7;20,6;76
0;888;19,7;81
0;888,4;19,9;80
0;889,3;20,1;80
0;889,8;21,9;72
0;890,1;22,6;70
0;890,4;24,5;61
0;890;25,7;53
0;889,2;27,4;50
0;888,2;27,8;48
0;887,2;27,1;47
0;886,7;28,8;41
0;886,3;27,1;47
0;886,4;27,5;44
0;886,7;26,3;50
0;887,6;25;56
0;888;24,3;56
0;888,4;23,5;59
0;888,9;21,6;67
0;889,1;19,9;75
0;889;19,6;78
0;888,5;20;79
0;888;20;77
0;887,8;20;80
0;887,9;19,2;82
0;887,7;21,5;71
0;888,4;21,4;71
0;889,3;21;73
0;889,9;22;70
0;890,5;23,4;64
0;890,6;25,4;53
0;890,3;27;48
0;889,6;28,2;44
0;888,7;29,2;41
0;887,8;28,5;38
0;886,9;30,1;36
0;886,5;29,2;36
0;886,4;29,4;35
0;886,8;27,8;40
0;887,2;26,2;45
0;887,8;24,9;48
0;888,7;23,3;54
0;889,2;22,1;57
0;889,4;20,7;64
0;889,3;21,4;59
0;889;20,4;63
0;888,4;20,4;70
0;888,4;20;72
0;888,3;18,9;72
0;888;18,3;75
0;888,4;18;79
0;889;19;80
0;889,9;24,2;53
0;890,1;26;48
0;890,3;27,1;42
0;889,9;28,4;38
0;889,5;28,3;36
0;888,8;30,1;32
0;888;29,5;32
0;887,5;31;31
0;887,4;30;32
0;887,7;28,9;34
0;887,8;27,3;46
0;887,9;26,7;42
0;888,4;23,1;58
0;889,1;23,3;57
0;889,5;26;44
0;889,6;22,2;62
0;889,6;22,5;63
0;889,2;22,8;60
0;888,7;22,5;58
0;888,5;21,4;67
0;888,4;22;68
0;888,6;22,5;61
0;888,9;24,1;52
0;889,4;22,3;68
0;890,2;25,7;45
0;890,7;25,4;49
0;891;27,7;43
0;890,8;28,8;41
0;890,1;30,1;34
0;889,6;30,1;32
0;888,9;30,1;33
0;888;30,4;33
0;887,6;30,2;34
0;888;29,2;36
0;888,1;28,2;39
0;888,7;27;45
0;889,5;25,2;52
0;889,9;23,7;60
0;890;24,2;56
0;890,4;22,9;62
0;890,6;22,2;67
0;890,3;21,5;71
0;889,7;21,3;73
0;889,1;20,9;75
0;888,8;20,6;76
0;888,5;20,5;75
0;889;19,8;80
0;889,6;20,3;77
0;890,2;21,8;69
0;890,7;22,4;66
0;891,4;24,8;56
0;891,1;26,2;51
0;890,4;25,9;50
0;889,7;26,6;49
0;888,9;27,9;44
0;888,3;26,9;44
0;888;27,2;42
0;888,2;26,5;44
0;888,4;24,9;49
0;888,8;24,1;52
0;889,1;23,3;55
0;889,4;22,7;56
0;889,9;22,4;57
0;890,1;21,7;59
0;889,7;20,7;60
